routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",001100001001,"[""100100001100""]",40,0.009765625,True,True,"[2, 0, 2, 2]",0.41747059316624024,0.6144642476745011,0.41747059316624036,0.009324498473498293,"{""degradation"": 0.3291320766493977, ""nominal"": 0.4650347490347491, ""surge"": 0.458244953814574}","{""degradation"": 0.6144642476745011, ""nominal"": 0.515969763007355, ""surge"": 0.5106948199112198}"
"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",010001010010,"[""10010100010""]",40,0.009765625,True,False,"[1, 2, 1, 1]",0.4787311093234735,0.780271043312449,0.47873110932347385,0.012436052661887687,"{""degradation"": 0.27258754135197555, ""nominal"": 0.5849111969111971, ""surge"": 0.5786945897072479}","{""degradation"": 0.35716111623943764, ""nominal"": 0.780271043312449, ""surge"": 0.7671415757742247}"
"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",010100001010,"[""10100001010""]",40,0.009765625,True,True,"[1, 0, 2, 1]",0.2702990255142447,0.18623162678406635,0.2702990255142447,0.001849336061153376,"{""degradation"": 0.23502434304974731, ""nominal"": 0.3031196911196912, ""surge"": 0.27275304237329556}","{""degradation"": 0.18623162678406635, ""nominal"": 0.1589825660582949, ""surge"": 0.11576793968113246}"
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",010010001001,"[""100100010010""]",39,0.009521484375,True,True,"[1, 1, 2, 2]",0.40469276509782837,0.5400977705077697,0.40469276509782853,0.008675484933639442,"{""degradation"": 0.29729729729729737, ""nominal"": 0.4447258687258688, ""surge"": 0.47205512927031906}","{""degradation"": 0.46960164737626947, ""nominal"": 0.4711931353854535, ""surge"": 0.5400977705077697}"
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",010010010001,"[""100010010010""]",39,0.009521484375,True,False,"[1, 1, 1, 2]",0.4765541222097775,0.8222878465306871,0.4765541222097774,0.012325478775205014,"{""degradation"": 0.25637132513575933, ""nominal"": 0.5686949806949808, ""surge"": 0.6045960607985924}","{""degradation"": 0.2833700205922034, ""nominal"": 0.744517842549714, ""surge"": 0.8222878465306871}"
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",100100001010,"[""10100001001""]",39,0.009521484375,True,False,"[0, 0, 2, 1]",0.3136738000106024,0.46614357736277806,0.3136738000106027,0.004052434724380231,"{""degradation"": 0.2965373572186506, ""nominal"": 0.3161853281853282, ""surge"": 0.32829871462782845}","{""degradation"": 0.46614357736277806, ""nominal"": 0.1877894306728411, ""surge"": 0.2340290481214866}"
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",001001001010,"[""10100100100""]",38,0.00927734375,True,True,"[2, 2, 2, 1]",0.4777136470483153,0.7519917631186533,0.47771364704831576,0.012384373551060892,"{""degradation"": 0.359354909181699, ""nominal"": 0.5298996138996139, ""surge"": 0.5438864180636331}","{""degradation"": 0.7519917631186533, ""nominal"": 0.6589825660582945, ""surge"": 0.6930322384618105}"
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",001010010010,"[""10010010100""]",38,0.00927734375,True,False,"[2, 1, 1, 1]",0.45655135271333713,0.744517842549714,0.45655135271333724,0.011309494824852894,"{""degradation"": 0.25637132513575933, ""nominal"": 0.5686949806949808, ""surge"": 0.5445877523092713}","{""degradation"": 0.2833700205922034, ""nominal"": 0.744517842549714, ""surge"": 0.6945254342754515}"
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",001010010100,"[""1010010100""]",38,0.00927734375,True,True,"[2, 1, 1, 0]",0.2756439907326276,0.21895869622674094,0.2756439907326279,0.0021208184115366125,"{""degradation"": 0.21880812683353107, ""nominal"": 0.28690347490347495, ""surge"": 0.32122037046087676}","{""degradation"": 0.11244053113683199, ""nominal"": 0.12322936529555982, ""surge"": 0.21895869622674094}"
"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",010100010010,"[""10010001010""]",37,0.009033203125,True,False,"[1, 0, 1, 1]",0.33311879130612143,0.43230727322255513,0.3331187913061216,0.00504008791282995,"{""degradation"": 0.1940983708882093, ""nominal"": 0.42708880308880315, ""surge"": 0.3781691999413518}","{""degradation"": 3.7890115197442935e-16, ""nominal"": 0.43230727322255513, ""surge"": 0.34020723684895093}"
"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",010001010100,"[""1010100010""]",36,0.0087890625,True,True,"[1, 2, 1, 0]",0.3400035351055025,0.4163165200525272,0.3400035351055027,0.005389778949548756,"{""degradation"": 0.24125990886960874, ""nominal"": 0.3648339768339769, ""surge"": 0.4139167196129221}","{""degradation"": 0.21460626287012755, ""nominal"": 0.295049032961046, ""surge"": 0.4163165200525272}"
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",010010001100,"[""1100010010""]",36,0.0087890625,True,True,"[1, 1, 2, 0]",0.29848533116890474,0.2958005298503888,0.29848533116890513,0.0032809795228225546,"{""degradation"": 0.23502434304974731, ""nominal"": 0.3031196911196912, ""surge"": 0.35731195933727566}","{""degradation"": 0.18623162678406635, ""nominal"": 0.1589825660582949, ""surge"": 0.2958005298503888}"
"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",100001001010,"[""10100100001""]",36,0.0087890625,True,True,"[0, 2, 2, 1]",0.39646087340383823,0.49699637861251117,0.3964608734038383,0.008257369340015298,"{""degradation"": 0.3033175207540103, ""nominal"": 0.450007722007722, ""surge"": 0.43605737744978246}","{""degradation"": 0.49699637861251117, ""nominal"": 0.482838463633887, ""surge"": 0.46345572336232316}"
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",100010001010,"[""10100010001""]",36,0.0087890625,True,True,"[0, 1, 2, 1]",0.3124788132769833,0.295049032961046,0.31247881327698324,0.003991738762130746,"{""degradation"": 0.24125990886960874, ""nominal"": 0.3648339768339769, ""surge"": 0.33134255412736424}","{""degradation"": 0.21460626287012755, ""nominal"": 0.295049032961046, ""surge"": 0.24050962200814544}"
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",001001001001,"[""100100100100""]",35,0.008544921875,True,True,"[2, 2, 2, 2]",0.5954977803206528,1.0,0.5954977803206531,0.018366884574453266,"{""degradation"": 0.41385681293302545, ""nominal"": 0.6845714285714287, ""surge"": 0.6880650994575044}","{""degradation"": 1.0, ""nominal"": 1.0, ""surge"": 1.0}"
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",001001010010,"[""10010100100""]",34,0.00830078125,True,True,"[2, 2, 1, 1]",0.39759079875535563,0.4947358344103071,0.39759079875535586,0.00831476069386968,"{""degradation"": 0.29729729729729737, ""nominal"": 0.4447258687258688, ""surge"": 0.450749230242901}","{""degradation"": 0.46960164737626947, ""nominal"": 0.4711931353854535, ""surge"": 0.4947358344103071}"
"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",001010100010,"[""10001010100""]",34,0.00830078125,True,True,"[2, 1, 0, 1]",0.2756439907326276,0.21895869622674094,0.2756439907326279,0.0021208184115366125,"{""degradation"": 0.21880812683353107, ""nominal"": 0.28690347490347495, ""surge"": 0.32122037046087676}","{""degradation"": 0.11244053113683199, ""nominal"": 0.12322936529555982, ""surge"": 0.21895869622674094}"
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",010010010010,"[""10010010010""]",34,0.00830078125,True,False,"[1, 1, 1, 1]",0.6098370888209225,1.242576954508308,0.6098370888209225,0.019095209084617426,"{""degradation"": 0.24032207727357843, ""nominal"": 0.7945945945945946, ""surge"": 0.7945945945945946}","{""degradation"": 0.21033870624156784, ""nominal"": 1.242576954508308, ""surge"": 1.2268096804873128}"
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",001001010001,"[""100010100100""]",33,0.008056640625,True,True,"[2, 2, 1, 2]",0.46583348478840636,0.6862020382382994,0.46583348478840636,0.01178095440023805,"{""degradation"": 0.34313869296548294, ""nominal"": 0.5136833976833979, ""surge"": 0.5406783637163383}","{""degradation"": 0.6782006674714199, ""nominal"": 0.6232293652955601, ""surge"": 0.6862020382382994}"
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",010010001010,"[""10100010010""]",33,0.008056640625,True,False,"[1, 1, 2, 1]",0.4884342844696866,0.8291180467541981,0.4884342844696868,0.012928897926027855,"{""degradation"": 0.27258754135197555, ""nominal"": 0.5849111969111971, ""surge"": 0.6078041151458872}","{""degradation"": 0.35716111623943764, ""nominal"": 0.780271043312449, ""surge"": 0.8291180467541981}"
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",010010010100,"[""1010010010""]",32,0.0078125,True,False,"[1, 1, 1, 0]",0.3703466882808537,0.5779906058733062,0.37034668828085393,0.006930973364388124,"{""degradation"": 0.19409837088820922, ""nominal"": 0.4270888030888031, ""surge"": 0.489852890865549}","{""degradation"": 0.0, ""nominal"": 0.432307273222555, ""surge"": 0.5779906058733062}"
"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",010001001001,"[""100100100010""]",29,0.007080078125,True,True,"[1, 2, 2, 2]",0.475112438244575,0.7519917631186541,0.47511243824457505,0.012252252526690465,"{""degradation"": 0.35935490918169916, ""nominal"": 0.5298996138996142, ""surge"": 0.5360827916524118}","{""degradation"": 0.7519917631186541, ""nominal"": 0.6589825660582951, ""surge"": 0.6764177035792995}"
"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",010001010001,"[""100010100010""]",27,0.006591796875,True,True,"[1, 2, 1, 2]",0.4040311812716876,0.5358720783828949,0.40403118127168797,0.008641881659388296,"{""degradation"": 0.29729729729729737, ""nominal"": 0.4447258687258688, ""surge"": 0.4700703777918967}","{""degradation"": 0.46960164737626947, ""nominal"": 0.4711931353854535, ""surge"": 0.5358720783828949}"
"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",010001001010,"[""10100100010""]",25,0.006103515625,True,True,"[1, 2, 2, 1]",0.500270919057074,0.7921856432604322,0.5002709190570741,0.013530106212165858,"{""degradation"": 0.3259846451532365, ""nominal"": 0.5843706563706565, ""surge"": 0.590457455647329}","{""degradation"": 0.6001420151956264, ""nominal"": 0.7790792699536913, ""surge"": 0.7921856432604322}"
