routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1]",001100111101101,"[""101101111001100""]",1,0.000244140625,False,False,,,,7.692878798232105,0.31470779765763673,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1]",001100111110011,"[""110011111001100""]",1,0.000244140625,False,False,,,,7.516114119637126,0.30727673461963406,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",001100111111110,"[""11111111001100""]",1,0.000244140625,False,False,,,,10.842663783877478,0.44712254799424606,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",001100111111111,"[""111111111001100""]",1,0.000244140625,False,False,,,,14.236123148995718,0.5897811982377935,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",001101000001111,"[""111100000101100""]",1,0.000244140625,False,False,,,,6.934007940256894,0.2828053993496687,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",001101000010000,"[""10000101100""]",1,0.000244140625,False,False,,,,3.023184444353857,0.11839712412435464,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]",001101000011001,"[""100110000101100""]",1,0.000244140625,False,False,,,,3.665246997992595,0.14538898329189065,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",001101000011010,"[""10110000101100""]",1,0.000244140625,False,False,,,,3.5468403210251864,0.14041124968776197,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",001101000101010,"[""10101000101100""]",1,0.000244140625,False,False,,,,3.5650148958337473,0.14117529605813875,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",001101000101110,"[""11101000101100""]",1,0.000244140625,False,False,,,,4.842109023829048,0.19486343695839725,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",001101000110001,"[""100011000101100""]",1,0.000244140625,False,False,,,,3.566956643406563,0.14125692576341795,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",001101000111111,"[""111111000101100""]",1,0.000244140625,False,False,,,,11.446542654001163,0.47250919190340096,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",001101001000110,"[""11000100101100""]",1,0.000244140625,False,False,,,,3.651993629216041,0.14483182096948952,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1]",001101001000111,"[""111000100101100""]",1,0.000244140625,False,False,,,,6.987199813955772,0.28504154839091195,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",001101001001010,"[""10100100101100""]",1,0.000244140625,False,False,,,,1.680768516862425,0.06196290061489033,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",001101001010001,"[""100010100101100""]",1,0.000244140625,False,False,,,,1.7071765851303335,0.06307307727218707,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",001101001010101,"[""101010100101100""]",1,0.000244140625,False,False,,,,2.9627334932606786,0.1158558085637391,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1]",001101001011001,"[""100110100101100""]",1,0.000244140625,False,False,,,,3.0365575271516176,0.11895931914019425,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",001101001011011,"[""110110100101100""]",1,0.000244140625,False,False,,,,4.287143894607356,0.17153309239001785,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",001101001101001,"[""100101100101100""]",1,0.000244140625,False,False,,,,3.0728121971627216,0.12048344002461484,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",001101001101110,"[""11101100101100""]",1,0.000244140625,False,False,,,,4.2134195529880705,0.16843377280670085,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",001101001111001,"[""100111100101100""]",1,0.000244140625,False,False,,,,6.27891040114801,0.2552655585406756,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",001101010001101,"[""101100010101100""]",1,0.000244140625,False,False,,,,2.97385341812529,0.11632328240129303,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",001101010001110,"[""11100010101100""]",1,0.000244140625,False,False,,,,2.849578197854565,0.11109883935512634,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",001101010010000,"[""10010101100""]",1,0.000244140625,False,False,,,,2.319010032935812,0.08879412604471135,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0]",001101010011110,"[""11110010101100""]",1,0.000244140625,False,False,,,,4.123638403770665,0.16465943630032476,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",001101010100011,"[""110001010101100""]",1,0.000244140625,False,False,,,,2.91365662095152,0.11379265129308896,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",001101010110001,"[""100011010101100""]",1,0.000244140625,False,False,,,,2.8759862661224727,0.11220901601242304,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",001101011100011,"[""110001110101100""]",1,0.000244140625,False,False,,,,4.287879771469766,0.171564028136889,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",001101011101010,"[""10101110101100""]",1,0.000244140625,False,False,,,,4.235063634933948,0.16934367482229554,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",001101011110001,"[""100011110101100""]",1,0.000244140625,False,False,,,,4.263413450774673,0.17053548118487147,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",001101011110011,"[""110011110101100""]",1,0.000244140625,False,False,,,,5.563881724958683,0.22520625478736672,{},{}
"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",001101100000101,"[""101000001101100""]",1,0.000244140625,False,False,,,,3.713710812123102,0.14742636802694298,{},{}
"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",001101100001101,"[""101100001101100""]",1,0.000244140625,False,False,,,,3.045033501717201,0.1193156431626517,{},{}
"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",001101100010111,"[""111010001101100""]",1,0.000244140625,False,False,,,,6.145929062869036,0.2496751164032322,{},{}
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",001101101001110,"[""11100101101100""]",1,0.000244140625,False,False,,,,4.271507593504357,0.17087575326491014,{},{}
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",001101101010000,"[""10101101100""]",1,0.000244140625,False,False,,,,3.66313407649983,0.14530015755514342,{},{}
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",001101101011000,"[""110101101100""]",1,0.000244140625,False,False,,,,4.960669906410514,0.19984765325832232,{},{}
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",001101101100101,"[""101001101101100""]",1,0.000244140625,False,False,,,,4.442833442722424,0.1780781717327757,{},{}
