S,T,eta,inner_solver,objective,rho,run_family,run_id,weight_signal,final_assignment,trajectory_distinct_routes,final_weight_entropy,final_effective_environments,final_effective_fraction,final_maximum_weight,minimum_effective_environments,all_exact_best_response_checks_pass,training_scenario_count,training_mean_cost,training_median_cost,training_mean_regret,training_median_regret,training_worst_regret,training_survival_rate,training_violating_scenarios,training_mean_overflow,training_maximum_overflow,training_mean_maximum_utilization,training_worst_maximum_utilization,training_mean_weighted_latency,training_maximum_weighted_latency,training_nominal_cost,training_nominal_feasible,validation_scenario_count,validation_mean_cost,validation_median_cost,validation_mean_regret,validation_median_regret,validation_worst_regret,validation_survival_rate,validation_violating_scenarios,validation_mean_overflow,validation_maximum_overflow,validation_mean_maximum_utilization,validation_worst_maximum_utilization,validation_mean_weighted_latency,validation_maximum_weighted_latency,validation_nominal_cost,validation_nominal_feasible,final_scenario_count,final_mean_cost,final_median_cost,final_mean_regret,final_median_regret,final_worst_regret,final_survival_rate,final_violating_scenarios,final_mean_overflow,final_maximum_overflow,final_mean_maximum_utilization,final_worst_maximum_utilization,final_mean_weighted_latency,final_maximum_weighted_latency,final_nominal_cost,final_nominal_feasible,selected_adaptive_on_validation,selected_static_on_validation,original_s3_static_control
3,3,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s3-eta0p5-t3-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0933877960956475,2.9843673940574997,0.9947891313524999,0.38183358747995,2.9843673940574997,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,3,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s3-eta0p5-t3-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0969033041863514,2.9948774250020755,0.9982924750006918,0.36094980076972216,2.9948774250020755,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,5,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s3-eta0p5-t5-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0685421155619081,2.9111323102809874,0.9703774367603292,0.45121219624491815,2.9111323102809874,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,5,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s3-eta0p5-t5-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0853464167061204,2.960465195727066,0.9868217319090219,0.41111381138496544,2.960465195727066,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,5,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s3-eta0p5-t5-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0958630696049,2.991763669736113,0.9972545565787043,0.36843566148052764,2.991763669736113,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,3,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s3-eta1-t3-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0619721843965753,2.892069062073966,0.9640230206913221,0.4636908502045046,2.892069062073966,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,3,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s3-eta1-t3-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0768784193737977,2.9355018283817174,0.9785006094605725,0.4332806229536596,2.9355018283817174,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,3,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s3-eta1-t3-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0914622058336387,2.9786262545803446,0.9928754181934482,0.3902211169905737,2.9786262545803446,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,5,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s3-eta1-t5-rho0p1,"per-scenario normalized regret clipped to [0,1]","[0,1,1,2]",2,1.0376563749595586,2.8225941542935993,0.9408647180978664,0.5022493756634898,2.781590946869673,True,3,0.25841886325433555,0.26954498802600063,0.11486921196333766,0.11244053113683199,0.12322936529555982,1.0,0,0.0,0.0,0.8333333333333334,1.0,33.300000000000004,37.9,0.28690347490347495,True,16,0.28373336153483575,0.28380850713013356,0.14421907671440867,0.1240362002316939,0.29345713467933615,1.0,0,0.0,0.0,0.7230135102821617,0.910569105691057,33.1678,35.64999999999999,0.28690347490347495,True,24,0.2789466409555786,0.28158120476226334,0.14699017224752253,0.11848369945844597,0.4783343109778619,0.9166666666666666,2,0.03333333333333336,0.40000000000000036,0.7585978835978836,1.1111111111111112,33.91166666666667,40.300000000000004,0.28690347490347495,True,False,False,False
3,5,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s3-eta1-t5-rho0p25,"per-scenario normalized regret clipped to [0,1]","[0,1,1,2]",2,1.0438623576319324,2.8401655923304636,0.9467218641101546,0.4935078633270836,2.8401655923304636,True,3,0.25841886325433555,0.26954498802600063,0.11486921196333766,0.11244053113683199,0.12322936529555982,1.0,0,0.0,0.0,0.8333333333333334,1.0,33.300000000000004,37.9,0.28690347490347495,True,16,0.28373336153483575,0.28380850713013356,0.14421907671440867,0.1240362002316939,0.29345713467933615,1.0,0,0.0,0.0,0.7230135102821617,0.910569105691057,33.1678,35.64999999999999,0.28690347490347495,True,24,0.2789466409555786,0.28158120476226334,0.14699017224752253,0.11848369945844597,0.4783343109778619,0.9166666666666666,2,0.03333333333333336,0.40000000000000036,0.7585978835978836,1.1111111111111112,33.91166666666667,40.300000000000004,0.28690347490347495,True,False,False,False
3,5,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s3-eta1-t5-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.087000035290584,2.9653647258539526,0.9884549086179842,0.4061075349744127,2.9653647258539526,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s5-eta0p25-t3-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.608129383099411,4.993461632082607,0.9986923264165213,0.21835329887440635,4.993461632082607,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s5-eta0p25-t3-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.608666219602945,4.996143024235903,0.9992286048471806,0.2140663518479644,4.996143024235903,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s5-eta0p25-t3-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.609185866492811,4.998739929098102,0.9997479858196204,0.20801256772817456,4.998739929098102,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s5-eta0p25-t5-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6050381320911322,4.978049422554791,0.9956098845109581,0.23421605048406458,4.978049422554791,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s5-eta0p25-t5-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6075074713812263,4.99035710525018,0.9980714210500359,0.22251845584891128,4.99035710525018,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s5-eta0p25-t5-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6090378121277449,4.997999898615492,0.9995999797230984,0.21015549273925976,4.997999898615492,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s5-eta0p5-t3-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6040636638503507,4.973200834272797,0.9946401668545594,0.23789508317664387,4.973200834272797,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s5-eta0p5-t3-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6062642913377556,4.984157047579636,0.9968314095159272,0.22900851811330164,4.984157047579636,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s5-eta0p5-t3-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6084004161090835,4.994815208441085,0.9989630416882169,0.21647851968560586,4.994815208441085,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s5-eta0p5-t5-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.5909995698587376,4.908653018532249,0.9817306037064497,0.2724470901650277,4.908653018532249,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s5-eta0p5-t5-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.601329344348513,4.959621088387841,0.9919242176775682,0.24746036041509145,4.959621088387841,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s5-eta0p5-t5-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6077652432731864,4.991643644852506,0.9983287289705013,0.22116523398190363,4.991643644852506,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s5-eta1-t3-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.5869362520478263,4.888748068749752,0.9777496137499504,0.28034176183866144,4.888748068749752,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s5-eta1-t3-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.5961035443295264,4.933770703709305,0.986754140741861,0.2614043782415871,4.933770703709305,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s5-eta1-t3-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6050618804713421,4.978167644568966,0.9956335289137932,0.234735821546499,4.978167644568966,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s5-eta1-t5-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.5307668820726519,4.621719777653975,0.924343955530795,0.3588854047902719,4.621719777653975,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s5-eta1-t5-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.5743604608249786,4.827653157302198,0.9655306314604395,0.303893805140353,4.827653157302198,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s5-eta1-t5-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6021798906746223,4.9638412703591825,0.9927682540718366,0.24569264499915378,4.9638412703591825,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
