routes,counts,probability,bitstring
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",20,0.0048828125,010010010010
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",20,0.0048828125,100100100100
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",19,0.004638671875,100100010010
"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",19,0.004638671875,100100100010
"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",18,0.00439453125,100010100010
"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",17,0.004150390625,010100100010
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",16,0.00390625,010010100100
"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",16,0.00390625,010100010100
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",14,0.00341796875,010010010100
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",12,0.0029296875,010100010010
