routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,current_objective,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",001011001100,"[""001100110100""]",5,0.001220703125,False,False,,,1.759992842652006,0.0775141088527464,{},{}
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",010000000000,"[""000000000010""]",5,0.001220703125,False,False,,,2.402196266247747,0.11013301051786707,{},{}
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",010000000010,"[""010000000010""]",5,0.001220703125,False,False,,,1.7001417061896495,0.07447414010907266,{},{}
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",010000000110,"[""011000000010""]",5,0.001220703125,False,False,,,2.9056460462776426,0.1357043143520541,{},{}
"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",010000010010,"[""010010000010""]",5,0.001220703125,False,False,,,1.0865534082583517,0.043308662601919554,{},{}
"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",010000011010,"[""010110000010""]",5,0.001220703125,False,False,,,2.4279802655413207,0.11144263564066936,{},{}
"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",010000101000,"[""000101000010""]",5,0.001220703125,False,False,,,2.931292542612565,0.13700695540201885,{},{}
"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",010001100100,"[""001001100010""]",5,0.001220703125,True,False,"[1, 2, 0, 0]",0.31694359783736226,0.31694359783736215,0.004218514832111066,"{""degradation"": 0.2965373572186506, ""nominal"": 0.3161853281853282, ""surge"": 0.3381081081081081}","{""degradation"": 0.46614357736277806, ""nominal"": 0.1877894306728411, ""surge"": 0.2549140189755532}"
"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",010010000011,"[""110000010010""]",5,0.001220703125,False,False,,,2.494389043215921,0.11481568117278448,{},{}
"[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",010010100101,"[""101001010010""]",5,0.001220703125,False,False,,,1.6360853284825572,0.07122057806209305,{},{}
"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",010100000101,"[""101000001010""]",5,0.001220703125,False,False,,,2.265490411187637,0.1031894242967214,{},{}
"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",010100001011,"[""110100001010""]",5,0.001220703125,False,False,,,1.578755826655935,0.06830868859859167,{},{}
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",010100101000,"[""000101001010""]",5,0.001220703125,False,False,,,2.259535652441403,0.1028869692134156,{},{}
